Name,Content
Sara,"Sara adalah nama Al -Quran tidak langsung untuk anak perempuan.Ini adalah versi umum dari nama Sarah.Sara bukanlah bahasa Arab standar tetapi karena banyak orang menyukai bagaimana kedengarannya (dengan dua suara panjang ""A"", bukannya satu dan satu pendek), mereka menggunakannya alih -alih Sarah."
Sarah,"Sarah adalah nama Al -Quran tidak langsung untuk anak perempuan yang berarti ""pembawa kebahagiaan"", ""penyebab kegembiraan"".Ini berasal dari root S-R-R yang digunakan di banyak tempat dalam Quran.Sarah juga merupakan nama istri Nabi Ibrahim pada dia dan Bunda Nabi Ishaak (Ishak), namanya dianggap berasal dari asal -usul bahasa Aram."
Sarayaa,"Sarayaa adalah nama Arab untuk anak perempuan yang berarti ""brigade"", ""perusahaan"", ""detasemen"", bagian dari pasukan."
Sarayah,"Sarayah adalah nama Arab untuk anak laki -laki dan perempuan yang berarti ""brigade"", ""detasemen"", bagian atau pembagian tentara."
Sareema,"Arab untuk ""keputusan perusahaan"", ""resolusi"", ""ketegasan tekad""."
Sarihah,"Sarihah adalah nama Arab untuk anak perempuan yang berarti ""Shepherdess""."
Sarima,"Arab untuk ""tegas"", ""berkemauan keras"", ""menentukan""."
Sariya,"Sariya adalah nama Alquran tidak langsung untuk anak perempuan yang berarti ""awan yang datang di malam hari"", ""Night Traveler"", ""Rain That Falls at Night"".Ini berasal dari akar S-A-A yang digunakan dalam ayat pertama Surat al-Isra '(The Night Journey), yang merupakan Bab 17 dari Quran:"
Sarraa,"Sarraa adalah nama Arab untuk anak perempuan yang berarti ""kemudahan dan kelimpahan"", ""kebahagiaan"", ""masa -masa indah""."
Sarraat,"Sarrrat adalah nama Arab untuk anak perempuan yang berarti ""kebahagiaan"", ""saat -saat indah"", ""kenangan indah""."
Sarwah,"Sarwah adalah nama Arab untuk anak perempuan yang berarti ""kekayaan"", ""kemakmuran"", ""keberuntungan""."
Sarwah,"Sarwah adalah nama Arab untuk anak perempuan yang berarti ""kemurahan hati"", ""tidak mementingkan diri sendiri"", ""keramaian"".Ini juga berarti ""pohon cemara""."
Sateerah,"Sateerah adalah nama Arab untuk anak perempuan yang berarti ""sederhana"", ""orang yang menyembunyikan dan menutupi [hal -hal]""."
Sattarah,"Sattarah adalah nama Arab untuk anak perempuan yang berarti ""orang yang menutupi"", ""orang yang menyembunyikan kesalahan orang lain dan tidak bergosip tentang mereka.""Ini adalah bentuk feminin Sattar."
Sauba,"Sauba (juga ditulis dengan TH seperti di Thauba) adalah nama Al -Quran tidak langsung untuk anak perempuan yang berarti ""hadiah untuk perbuatan baik"", sesuatu yang Tuhan berikan kepada Anda dalam hadiah untuk hal baik yang Anda lakukan.Ini identik dengan Suwaiba.Ini berasal dari akar TH-W-B yang digunakan di banyak tempat dalam Quran."
Sauda,"Sauda, ​​yang merupakan kata tiga suku kata (SA-U-DA) dengan tekanan pada ""U"", adalah nama Al-Quran tidak langsung untuk anak perempuan dan versi feminin dari nama Saud.Sauda berarti ""diberkati dengan keberuntungan"", ""diberkati dengan kebahagiaan dan kemudahan"". Ini berasal dari akar S-ain-d yang digunakan di banyak tempat dalam Quran."
Sawa,"Sawa adalah nama Arab untuk anak perempuan yang berarti ""setara"", ""serupa"", ""setara"".Ini juga berarti ""moderasi""."
Sawaba,"Sawaba adalah nama Arab untuk anak perempuan yang berarti ""orang yang sering kembali kepada Tuhan"", ""orang yang sering bertobat""."
Sawalih,"Sawalih adalah nama Arab untuk anak perempuan yang berarti ""saleh"", ""berbudi luhur"", ""baik""."
Sawalihah,"Sawalihah adalah nama Arab untuk anak perempuan yang berarti ""saleh"", ""berbudi luhur"", ""baik""."
Sawbat,"Sawbat adalah nama Arab untuk anak perempuan yang berarti ""pertobatan"", ""untuk kembali ke ketaatan Tuhan""."
Sawda,"Sawda, yang merupakan kata dua suku kata (saw-da) dengan tekanan pada gergaji, adalah nama quran tidak langsung untuk anak perempuan yang berarti ""tanah yang memiliki banyak pohon palem"".Ini adalah nama yang populer di kalangan Muslim karena fakta bahwa itu adalah nama salah satu ibu dari orang -orang percaya (istri Nabi, kedamaian dan berkah Allah atas Dia dan keluarga dan teman -temannya), yang nama lengkapnya adalah Sawda BintZamaa.Ini berasal dari akar S-W-D (kegelapan, sejumlah besar pohon palem) yang digunakan di sejumlah tempat dalam Quran."
Sayibah,"Sayibah adalah nama Arab untuk anak perempuan yang berarti ""masuk akal"", ""rasional"", ""bijak""."
Saymarah,"Saymarah adalah nama Arab untuk anak perempuan yang berarti ""teman baik"" (secara harfiah ""orang yang melanjutkan percakapan lama hingga malam""), ""orang yang memiliki kulit berwarna zaitun""."
Sayyadah,"Sayyadah adalah nama Arab untuk anak perempuan yang berarti ""pemburu""."
Semaara,"Semaara adalah nama Alquran tidak langsung untuk anak perempuan yang berarti ""percakapan selama malam -malam bulan di padang pasir"", secara kiasan yang berarti ""percakapan antara teman -teman baik"".Semaara berasal dari root S-M-R yang digunakan dalam Quran dalam ayat 23:67:"
Senbal,"Senbal adalah nama Arab untuk anak perempuan yang berarti ""lonjakan"", bagian dari tanaman sereal tempat biji -bijian tumbuh."
Shadleen,"Shadleen adalah nama Persia-Arab untuk gadis-gadis yang terdiri dari kata Persia Shad (""Happy"") dan kata Arab Leen (""kelembutan"", ""makanan""), menciptakan makna ""bahagia dan halus"", ""bahagia dan lembut-hati ”."
Shafaqat,"Shafaqat adalah nama Arab untuk anak perempuan yang berarti ""simpati"", ""kasih sayang"", ""kasihan"", ""kelembutan""."
Shafiqa,"Shafiqa adalah nama Al -Quran tidak langsung untuk anak perempuan yang berarti ""penuh kasih"", ""simpatik"", 'ingin berbuat baik "".Ini berasal dari akar sh-f-Q (kasihan, senja) yang digunakan di banyak tempat dalam Al-Quran."
Shafiyat,"Shafiyat adalah bentuk Turki dari nama gadis Arab Shafiyah yang berarti ""penyembuh"", ""Curer.Ini digunakan untuk anak perempuan."
Shafiyyah,"Shafiyyah adalah nama Arab untuk anak perempuan yang berarti ""penyembuh"", orang yang menyembuhkan dan menyembuhkan orang sakit."
Shafyaa,"Shafyaa adalah nama Arab untuk anak perempuan yang berarti ""penyembuh"", orang yang menyembuhkan dan menyembuhkan orang lain."
Shahbaa,"Shahbaa adalah nama Arab untuk anak perempuan yang berarti ""abu -abu"".Ini adalah julukan kota Aleppo di Suriah.Ini juga berarti ""tahun di mana banyak salju turun""."
Shaheera,"Shaheera adalah nama Al-Quran tidak langsung untuk anak perempuan yang berarti ""terkenal"", ""dibedakan"", ""terkemuka"".Ini berasal dari akar SH-H26-R (bulan, bulan, kejelasan) yang digunakan di banyak tempat dalam Quran."
Shahidah,"Shahidah adalah nama Arab untuk anak perempuan yang berarti ""saksi""."
Shahirah,"Shahirah adalah nama Arab untuk anak perempuan yang berarti ""populizer"" (orang yang membawa popularitas pada sesuatu)."
Shajarah,"Shajarah adalah nama Arab untuk anak perempuan yang berarti ""pohon""."
Shakirat,"Shakirat adalah bentuk Turki dari nama Arab Shakirah yang berarti ""bersyukur"", ""apresiatif"".Ini digunakan untuk anak laki -laki dan perempuan."
Shakiriyyah,"Shakiriyyah adalah nama Arab untuk anak perempuan yang berarti ""bersyukur"", ""apresiatif""."
Shakkarah,"Shakkarah adalah nama Arab untuk anak perempuan yang berarti ""bersyukur"", ""orang yang sering berterima kasih kepada Tuhan""."
Shakura,"Shakura adalah nama Arab untuk anak perempuan yang berarti ""sangat menghargai"", ""sangat bersyukur"".Ini berasal dari akar Quran sh-k-r (""terima kasih"") dan merupakan bentuk feminin dari nama anak laki-laki Shakur."
Shamikha,"Shamikha adalah nama Al -Quran tidak langsung untuk anak perempuan yang berarti ""tinggi"", ""tinggi"", ""menjulang"", ""luhur"".Ini berasal dari akar sh-m-kh yang digunakan dalam ayat 77:27 dari Quran."
Shamisah,"Shamisa adalah nama Arab untuk anak perempuan yang berarti ""cerah"", ""diterangi matahari""."
Shamkhah,"Shamkhah adalah nama Arab untuk anak perempuan yang berarti ""kebesaran"", ""keutuhan status dan pangkat""."
Shams,Shams adalah kata Arab untuk matahari.Disebutkan sekitar 35 kali dalam Quran.
Shams Jahan,"Shams Jahan adalah nama Persia untuk anak perempuan yang berarti ""cantik"".Arti literalnya adalah ""Matahari Dunia"", ""Sinar Matahari Dunia""."
Shamsa,Shamsah adalah varian dari nama Shams dan mengacu pada matahari atau sesuatu yang seperti matahari dalam kecemerlangan dan pancaran.
Shaqaaiq,"Shaqaaiq adalah nama Arab untuk anak perempuan yang berarti ""hujan lebat"".Ini juga berarti ""saudara kandung penuh"", saudara kandung yang berasal dari orang tua yang sama dengan orang lain."
Sharaa,"Sharaa adalah nama Arab untuk anak perempuan yang berarti ""sangat indah"", ""cantik""."
Sharah,"Sharah adalah nama Arab untuk anak perempuan yang berarti ""sangat indah"", ""cantik""."
Shararah,"Shararah adalah nama Arab untuk anak perempuan yang berarti ""percikan"", ""flare"", ""flicker""."
Shari,"Shari adalah nama Arab untuk anak perempuan yang berarti ""sangat indah""."
Shariqah,"Shariqah adalah nama Alquran tidak langsung untuk anak perempuan yang berarti ""bersinar seperti sinar matahari"", ""dengan wajah bahagia dan bersinar"".Ini berasal dari akar SH-R-Q (""timur"", ""matahari terbit"") yang digunakan di banyak tempat dalam Quran."
Sharraqah,"Sharraqah adalah nama Arab untuk anak perempuan yang berarti ""cerah"", ""brilian""."
Shawraa,"Shawraa adalah nama Arab untuk anak perempuan yang berarti ""sangat indah""."
Shaykhaa,"Shaykhaa adalah nama Arab untuk anak perempuan yang berarti ""status dan pangkat tinggi""."
Sheefa,"Sheefa adalah nama Arab untuk anak perempuan yang berarti ""penyembuhan"", ""penyembuhan"".Ini adalah varian dari shifa."
Shira,"Shira adalah nama Arab untuk anak perempuan yang berarti ""cantik""."
Shufaiqah,"Shufaiqah adalah nama Arab untuk anak laki -laki yang berarti ""rahmat"", ""kasihan"", ""simpati""."
Shuhada,"Shuhada adalah nama Arab untuk anak perempuan yang berarti ""martir"", ""saksi"".Ini adalah jamak dari Shaheed.Ini digunakan 20 kali dalam Quran."
Shuhaibah,"Shuhaibah adalah nama Arab untuk anak perempuan yang berarti ""bintang jatuh kecil""."
Shuhaidah,"Shuhaidah adalah nama Arab untuk anak perempuan yang berarti ""saksi""."
Shuhairah,"Shuhairah adalah nama Arab untuk anak perempuan yang berarti ""bulan"", itu juga berarti ""terkenal"".Ini adalah bentuk feminin Shuhair."
Shuhbah,"Shuhbah adalah nama Arab untuk anak laki -laki dan perempuan yang berarti ""kelabu""."
Shuhdah,"Shuhdah adalah nama Arab untuk anak perempuan yang berarti ""sepotong sarang lebah dengan madu di dalamnya""."
Shurah,"Shurah adalah nama Arab untuk anak perempuan yang berarti ""keindahan ekstrem"", ""kecantikan yang memukau""."
Siaad,"Siaad adalah nama Arab untuk anak perempuan yang berarti ""untuk membantu"", ""untuk mendukung"", ""untuk membantu""."
Sibaghah,"Sibaghah adalah nama Arab untuk anak perempuan yang berarti ""untuk mewarnai pakaian""."
Sibgha,"Sibgha adalah nama Al -Quran langsung untuk anak perempuan yang berarti ""warna"", ""hue"", ""pewarna"", itu mengacu pada cara iman kepada Tuhan memberikan warna khusus pada kehidupan."
Siddiqah,"Siddiqah adalah nama Al -Quran langsung untuk anak perempuan yang berarti ""pendukung kebenaran"", ""jujur"", ""suci"", ""berbudi luhur"".Al -Quran menggunakan Siddiqah untuk menggambarkan Maryam (Maria), Bunda Nabi Yesus, saw."
Sidra,"Sidra adalah nama Quran langsung untuk anak perempuan, itu mengacu pada pohon di surga yang disebutkan dua kali dalam Quran.Itu juga nama seorang Sahabiyya (seorang wanita saleh yang hidup pada zaman Nabi, kedamaian dan berkah Allah atas Dia dan teman -temannya)."
Sifah,"Sifah adalah nama Arab untuk anak perempuan yang berarti ""sifat"", ""karakteristik"", ""negara""."
Sima,"Sima adalah nama Arab untuk anak perempuan yang berarti ""kulit"", ""penampilan"", ""wajah"".Ini secara langsung disebutkan dalam Quran dalam sejumlah ayat, seperti 47:30."
Simmaa,"Simmaa adalah nama Arab untuk anak perempuan yang berarti ""berani"".Ini juga berarti ""singa""."
Simmah,"Simmah adalah nama Arab untuk anak perempuan yang berarti ""tanda"", ""tanda"", ""token"", ""atribut"", ""sifat""."
Sinnah,"Sinnah adalah nama Arab untuk anak perempuan yang berarti ""kapak doubleaded"", ""coulter"" (bilah pemotong yang dipasang di depan bajak)."
Siraa,"Siraa adalah nama Arab untuk anak perempuan yang berarti ""cara hidup"", ""tradisi"", ""kondisi""."
Siraayah,"Siraayah adalah nama Arab untuk anak perempuan yang berarti ""perjalanan malam"", ""perjalanan malam""."
Sirah,"Sirah adalah nama Arab untuk anak perempuan yang berarti ""cara hidup"", ""tradisi""."
Sitr,"Sitr adalah nama Arab untuk anak perempuan yang berarti ""kesederhanaan"", ""kecerdasan""."
Siwa,"Siwa adalah nama Arab untuk anak perempuan yang berarti ""tanah yang ditutupi dengan pasir"", ""tanah datar dengan pasir lembut""."
Sobia,"Sobia (juga ditulis dengan TH seperti dalam Thobia) adalah nama Al -Quran tidak langsung untuk anak perempuan yang berarti ""hadiah untuk perbuatan baik"", sesuatu yang Tuhan berikan kepada Anda dalam hadiah untuk hal baik yang Anda lakukan.Sobia adalah versi alternatif dari nama Suwaiba dan memiliki arti yang sama seperti itu.Ini berasal dari akar TH-W-B yang digunakan di banyak tempat dalam Quran."
Sodad,"Sodad adalah nama Al -Quran tidak langsung untuk anak perempuan yang berarti ""terhormat"", ""master"", ""pemimpin""."
Sonbol,"Sonbol adalah nama Quran langsung untuk anak perempuan yang berarti ""telinga gandum"", ""telinga jagung"" (bagian dari tanaman sereal yang memegang biji, lihat gambar seseorang ini dengan tiga telinga di tangannya).Sonbol disebutkan dalam ayat 47 dari Surat Yusuf."
Sonbula,"Sonbula adalah nama quran langsung untuk anak perempuan yang berarti ""telinga tanaman"", ""lonjakan tanaman"", seperti dalam ""telinga gandum"", ""telinga jagung"" (bagian dari tanaman sereal yang memegang biji, lihat gambar a ini aorang dengan tiga telinga/paku di tangannya).Sonbula disebutkan dalam ayat 2: 261 dari Quran."
Sonya,"SUNYAA adalah nama Arab untuk anak perempuan yang berarti ""ditinggikan"", ""tinggi dalam status dan pangkat""."
Suadaa,"Suadaa adalah nama Arab untuk anak perempuan yang berarti ""bahagia"", ""gembira"", itu adalah jamak Saeed."
Suaidah,"Suaidah adalah nama Arab untuk anak perempuan yang berarti ""bahagia"", ""gembira"".Ini adalah bentuk kecil Saadah."
Subahah,"Subahah adalah nama Arab untuk anak perempuan yang berarti ""cerah seperti pagi"", ""cantik""."
Subahah,"Subahah adalah nama Arab untuk anak perempuan yang berarti ""nyala lampu"".Ini juga berarti ""indah"", ""tampan"".Itu adalah bentuk feminin dari subah."
Subaibah,"Subaibah adalah nama Arab untuk anak perempuan yang berarti ""kekasih"", ""jatuh cinta""."
Subaihah,"Subaihah adalah nama Arab untuk anak perempuan yang berarti ""orang yang tiba di pagi hari""."
Subhah,"Subhah adalah nama Arab untuk anak perempuan yang berarti ""cantik"", ""cerah seperti pagi""."
Sudaiqah,"Sudaiqah adalah nama Arab untuk anak perempuan yang berarti ""jujur"", ""tulus"".Ini juga berarti ""perbuatan baik""."
Suffah,"Suffah adalah nama Arab untuk anak perempuan yang berarti ""halaman"", ""persegi"", ""plaza"".Itu adalah nama tempat di kota Medina di mana orang miskin dan migran dari Mekah berlindung dan Nabi (damai dan berkah Allah atasnya) akan menjaga mereka."
Suhailaa,"Suhailaa adalah nama Arab untuk anak perempuan yang berarti ""lembut"", ""lunak"", ""lembut"".Ini adalah varian dari Suhailah."
Suhailah,"Suhailah adalah nama Arab untuk anak perempuan yang berarti ""lembut"", ""lunak"", ""lembut""."
Suhaima,"Suhaima adalah nama Al -Quran tidak langsung untuk anak perempuan yang berarti ""panah kecil"", itu berasal dari SAHM, yang berarti ""panah"" (potongan kayu runcing yang ditembak dari busur, digunakan dalam berburu dan dalam perang).Ini adalah nama Arab kuno untuk anak perempuan dan nama sejumlah Sahabiyaat (wanita saleh yang hidup pada zaman Nabi, damai dan berkah Allah atasnya dan teman -temannya), seperti Suhaima Bint Aslam Bint Huraysh Bint Udayy,Suhaima Bint Masud Bint Aws dan Suhaima Bint Umair al-Ansariyya.Suhaima berasal dari akar S-H26-M yang digunakan dalam ayat 37: 141 dari Quran:"
Suhaira,"Suhaira adalah nama Quran untuk anak perempuan, itu adalah versi lain dari nama Sahira dan memiliki arti yang sama.Silakan lihat Sahira untuk informasi lebih lanjut tentang makna nama ini."
Suharaat,"Suharaat adalah nama Arab untuk anak perempuan yang berarti ""mengurus"", untuk ""mengawasi"", terutama untuk begadang di malam hari untuk merawat anak atau orang yang sakit."
Suhrah,"Suhrah adalah nama Arab untuk anak perempuan yang berarti ""orang yang mengurus"", untuk ""orang yang mengawasi seseorang"", terutama orang yang begadang larut malam untuk merawat seorang anak atau orang yang sakit."
Sujaydah,"Sujaydah adalah nama Arab untuk anak perempuan yang berarti ""orang yang sering bersujud"", ""orang yang merendahkan dirinya di hadapan Tuhan"".Ini adalah bentuk kecil Sajeedah."
Sukainah,"Sukainah adalah nama Arab untuk anak perempuan yang berarti ""lucu"", ""menggemaskan"", ""menyenangkan"", ""sigap"", ""riang riang"", ""energik"", digunakan terutama untuk menggambarkan gadis -gadis kecil."
Suknah,"Slahah adalah nama Arab untuk anak perempuan yang berarti ""ketenangan"", ""Serenity""."
Sukniyyah,"Sukniyyah adalah nama Arab untuk anak perempuan yang berarti ""tenang"", ""tenang""."
Sulaimaa,"Sulaimaa adalah nama Arab untuk anak perempuan yang berarti ""aman dan sehat"", ""utuh"", ""tidak terluka"".Ini adalah varian fonetik dari Sulaimaah."
Sulaimaat,"Sulaimaat adalah nama Arab untuk anak perempuan yang berarti ""aman dan sehat"", ""tidak terluka"", ""utuh"".Itu adalah jamak dari sulaimah."
Sulaimah,"Sulaimah adalah nama Arab untuk anak perempuan yang berarti ""aman dan sehat"", ""utuh"", ""tidak terluka"".Itu adalah bentuk sulaim feminin."
