Name,Arabic Name,Variant,Content
Yameena,يمينة,N/A,"Yameena is an indirect Quranic name for girls that means “blessed”, “prospering”, “righteous”. It is derived from the Y-M-N root which is used in many places in the Quran."
Yameenaa,يَمينا,N/A,"Yameenaa is an Arabic name for girls that means “blessed”, “favored”. It also means “left”, “left hand”."
Yaminah,يَامِنَة,N/A,"Yaminah is an Arabic name for girls that means “blessed”, “bringer of blessings”."
Yaqeena,يَقِيْنَة,N/A,"Arabic for “certain”, “without doubt”."
Yaqoot,"يَاقُوْتHow to write Yaqoot in the original language, such as Arabic or Persian",N/A,Arabic for “ruby” (the precious stone).
Yaquta,ياقوتة,N/A,"Arabic for “ruby stone”, “ruby gem”, i.e. a single piece of ruby."
Yaseera,يَسِيْرَة,N/A,"Arabic for “easy”, “blessed”, “living well”."
Yasira,ياسرة,N/A,"Yasira is an indirect Quranic name for girls that means “ease” (opposite hardship), “right-handed”. Yasira is derived from the Y-S-R root which is used in many places in the Quran. When pronouncing Yasira the stress is on the beginning: Ya-."
Yazeedah,يَزِيدَة,N/A,"Yazeedah is an Arabic name for girls that means “increase”, “growth”."
Yumna,يمنى,N/A,"Yumna is an indirect Quranic for girls that means blessing, ease, successful on the Day of Judgment, “on the right side”, and “right” (opposite of left). It is the feminine version of the boy name Ayman. It is derived from the Y-M-N root which is used in many places in the Quran."
Yumnaat,يُمْنَات,N/A,"Yumnaat is an Arabic name for girls that means “blessings”, “blessedness”."
Yumnah,يُمْنَة,N/A,"Arabic for “blessed”, “blessings”, “in the grace of God”."
Yusra,يسرى,N/A,"Yusra is a direct Quranic name for girls that means “ease” (opposite hardship), “comfort”, “blessedness”. It is used twice in the Quran, in verses 87:8 and 92:7."
Yusraat,يُسْرَات,N/A,"Yusraat is an Arabic name for girls that means “ease”, “luxury”, “lack of difficulty”."
Yusrah,يُسْرَة,N/A,"Yusrah is an Arabic name for girls that means “ease”, “luxury”."
Yusriya,يُسْرِيَّة,N/A,"Yusriya is an indirect Quranic name for girls that means “rich”, “needless”, “in ease”. It is derived from the Y-S-R root which is used in many places in the Quran."
Zaada,زَادَة,N/A,"Arabic for “prosperous”, “increasing in goodness”."
Zaakiyah,زَاكِيَة,N/A,"Zaakiyah is an Arabic name for girls that means “one who increases in growth and goodness”, “virtuous”, “blessed”."
Zafeera,ظفيرة,N/A,"Zafeera is an indirect Quranic name for girls that means “always victorious”, “always successful”, “always triumphant”. It is derived from the DHA-F-R root which is used in verse 48:24 of the Quran."
Zafira,ظافرة,N/A,"Zafira is an indirect Quranic name for girls that means “victor”, “successful”, “triumphant”. It is derived from the DHA-F-R root which is used in verse 48:24 of the Quran."
Zahaa,ضَحَاء,N/A,Zahaa is an Arabic name for girls that means “morning”.
Zahab,ذهب,N/A,Zahab (also written as Dhahab and Dahab) means “gold” (the precious metal).
Zahabia,ذَهَبِيّة,N/A,"Arabic for “golden”, “made of gold”."
Zaheera,زَهِيْرَة,N/A,"Arabic for “radiant”, “brilliant”."
Zaheeraa,زَهيرا,N/A,"Zahiraa is an Arabic name for girls that means “radiant”, “brilliant”."
Zahidah,زَاهِدَة,N/A,"Zahidah is an Arabic name for girls that means “ascetic”, “devoted to God”."
Zahira,زاهرة,N/A,"Arabic for “glowing”, “rosy”, “bright”, “bright star”."
Zahra,زَهْرَة,N/A,"Zahra means flower. It is mentioned only once in the Quran, within a popular Arabic idiom which literally means ‘flower of the world’. When Arabs say something is a flower of the world, it means it is one of the things that make life enjoyable and beautiful. For instance; health, wealth, and children can be described as flowers of the world. For this reason Zahra can also be considered to mean ‘splendor’ and ‘bounty’, since that is the meaning for which it is used in the Quran:"
Zahraa,زهراء,N/A,"Zahraa is an indirect Quranic name for girls that means pure white, like a pearl. It also means brilliant and radiant. It is derived from the Z-H-R which is used once in the Quran to mean splendor:"
Zahriyyah,زَهْرِيّة,N/A,"Zahriyyah is an Arabic name for girls that means “flower-like”, “flower vase”."
Zahyaa,ضَحْيَا,N/A,"Zahyaa is an Arabic name for girls that means “bright”, “pure”. It also means “clear, moon-lit night”."
Zaida,زَائِدَة,N/A,"Zaida is an indirect Quranic name for girls that means “generous’, “one who gives abundantly”. It is derived from the Z-Y-D root which is used in many places in the Quran."
Zaina,زَينة,N/A,"Zaina is an indirect Quranic name for girls. It is the explicitly feminine version of the name Zayn, which itself is a name for both boys and girls. Zaina means beauty, adornment, excellence. It is derived from the Z-Y-N root which is used in many places in the Quran."
Zaira,زَائِرَة,N/A,"Zaira is an indirect Quranic name for girls that means “visitor”, “guest”. It is derived from the Z-W-R root which is used in the Quran in verse 102:2."
Zaitun,زَيْتُون,N/A,"Arabic for “olive”, both the olive tree and the fruit of the olive tree."
Zaituna,زَيْتُونة,N/A,"Arabic for “olive”, both the olive tree and the olive fruit."
Zakiya,زَكِيَّة,N/A,"Zakiya is a direct Quranic name for girls that means “pure”, “innocent”, “untainted”, “having a sweet scent”. The word Zakiya is used once in the Quran in Surat al-Kahf, and its root Z-K-A is used in many places in the Quran."
Zameela,زميلة,N/A,"Zameela is an indirect Quranic name for girls that means “friend”, “colleague”, “companion”. It is derived from the Z-M-L (wrapped up, modest) Quranic root."
Zamila,زاملة,N/A,"Zamil is an indirect Quranic name for girls. It is an ancient Arabic name without a clearly defined meaning, but since it is derived from the Z-M-L root (wrapped up, modesty), it has meanings of “modest”, “bashful”, “virtuous”."
Zamira,ضامرة,N/A,"ِArabic for “lean”, “fit”, “slender”."
Zara,ذَرَى,N/A,"Zara is an indirect Quranic name for girls that means pinnacle, the top and best of everything. It is the plural of Zirwa. It is derived from the DHAAL-R-A root which is used in the Quran in 51:1:"
Zariya,ذارية,N/A,"Zariya is an indirect Quranic name for girls that means “scattering wind”, a wind that scatters things like dust or leaves in the streets. It is derived from the Dhal-R-A root and its plural form, Zariyaat, is used in Quran 51:1:"
Zarqa Bano,N/A,N/A,Urdu for “blue-eyed lady”.
Zarqa Habiba,زرقاء حبيبة,N/A,Iranian/Urdu for “blue-eyed beloved friend”. It is made up of two Arabic words (“blue[-eyed]” and “beloved”) arranged in an Indo-European grammatical structure (adjective followed by noun).
Zarqa Sultana,N/A,N/A,"Urdu for “blue-eyed sovereign”, “blue-eyed queen”."
Zarqaa,زرقاء,N/A,Arabic for “blue eyed”.
Zarra,زَارَة,N/A,"Arabic for “visitor”, “pilgrim”."
Zaryan,ذَرْيَان,N/A,"Zaryan is an Arabic name for girls that means “one who throws something into the air and causes it to become spread out”, such as a person who throws milled grain into the air to separate the grain from the chaff (done by farmers during windy days after harvest)."
Zawala,زَوَالَة,N/A,"Urdu feminine form of the Arabic word Zawal. It means “sundown”, the time before sunset."
Zaweela,زويلة,N/A,"Arabic for “motion”, “movement”, “side”."
Zayana,زَيَّانَة,N/A,"Zayana is an indirect Quranic name for girls that means “adorner”, one who adorns and beautifies something, “adorned”, beautiful, and one who improves things and solves problems. It is derived from the Z-Y-N root which is used in many places in the Quran:"
Zayanaa,زَيَّانا,N/A,"Zayanaa is an Arabic name for girls that means “adorner”, “beautifier”. It is a variant of Zayanah."
Zayda,زايدة,N/A,"Arabic for “prosperity”, “good fortune”."
Zayirah,زَايِرَة,N/A,"Zayirah is an Arabic name for girls that means “roaring lion” if derived from the Z-HAMZ-R root. It can also be a simplified version of Zaa’irah, derived from the Z-W-R root, which means “one visits [someone]”."
Zeeana,زِيَانَة,N/A,"Zeeana is an indirect Quranic name for girls that means “beautification”, “adornment”. It is a non-standard word derived from the names Zyan and Zayana. For more information look at these two pages: Zyan | Zayana"
Zeenah,زينة,N/A,Zeenah is a direct Quranic name for girls that means beauty and adornment.
Zehak,ضحك,N/A,Zehak is an indirect Quranic name for girls that means “small laugh” (noun). It is derived from the Dhad-H6-K root which is used in many places in the Quran.
Zeifa,ظيفة,N/A,Arabic for “guest”.
Zia ul Qamar,ضياء القمر,N/A,"Arabic for “the moon’s brilliance”, “the moon’s glow”, “moonlight”."
Ziara,زِيَارَة,N/A,"Ziara is an indirect Quranic name for girls that means “visit’, “visitation”. It is derived from the Z-W-R root which is used in the Quran in verse 102:2."
Zihaka,ظحاكة,N/A,"Arabic for “one who laughs often”, “happy”."
Zikra,ذكرى,N/A,"Zikra is a direct Quranic name for girls that means “memory”, “recollection”, “thoughts of the past”, “remembrance”. The word Zikra is used about 20 times in the Quran."
Zikrayat,ذِكْرَيَات,N/A,"Zikrayat is an Arabic name for girls that means “memories”, “reminiscences”, “recollections”."
Zil-e-Qamar,N/A,N/A,Urdu for “the dark side of the moon”. Arabic version is Zil al-Qamar or Zilil Qamar. In Urdu it can also be written as Zili Qamar and Zil e Qamar.
Zilla,N/A,N/A,Arabic for “shade”.
Zimal,زِمال,N/A,"Zimal is an indirect Quranic name for girls that means any large item of clothing that covers the entire body, such as a garment, robe, or abaya. It also means “provisions for a journey.” It is derived from the Z-M-L root which is used in the Quran in 73:1, and is also used in the title of the chapter, al-Muzzammil:"
Zirwa,ذروة,N/A,"Zirwa is an indirect Quranic name for girls that means “pinnacle”, “top”, “the very best” when it comes to anything. It is derived from the DHAAL-R-A root which is used in a number of places in the Quran, such as in the name of chapter 51 of the Quran: Adh-Dhariyaat and twice in its first verse:"
Ziya,ضياء,N/A,"Ziya means “source of light”, “radiance”, something that shines brilliantly and lightens up the area around it. It is mentioned three times in the Quran:"
Ziyada,زِيَادة,N/A,"Arabic for “increase”, the interpreters of the Quran say it refers to seeing the face of God in the Hereafter, which is a reward given to God’s select servants."
